closingDate,contractSize,contractLength,contractID,paymentDate
2017/11/05,50.0,2,DKU-dr10hn-0001,2018/02/01
2017/11/05,135.0,1,DKU-xqyfe3-0002,2018/02/24
2017/11/05,129.0,2,DKU-gbdv0e-0004,2017/12/28
2017/11/06,250.0,1,DKU-cxnygl-0003,2018/01/30
2017/11/06,110.0,1,DKU-rgs6qy-0001,2018/02/14
2017/11/06,217.0,2,DKU-0dxi4k-0002,2018/02/28
2017/11/07,168.0,2,DKU-xr6044-0003,2018/01/16
2017/11/07,50.0,3,DKU-l7013n-0001,2018/02/17
2017/11/07,55.0,1,DKU-lhhqbh-0001,2018/02/05
2017/11/07,145.0,2,DKU-wwu0m1-0001,2018/01/29
2017/11/07,295.0,3,DKU-bmho3c-0003,2018/02/15
2017/11/07,113.0,1,DKU-6h6fav-0003,2018/02/26
2017/11/08,93.0,3,DKU-9d7iuy-0003,2018/01/12
2017/11/08,85.0,1,DKU-7fgd5v-0001,2018/01/04
2017/11/08,90.0,3,DKU-vljh42-0002,2018/01/31
2017/11/09,55.0,3,DKU-0m8p3y-0001,2018/03/10
2017/11/09,125.0,2,DKU-7l289r-0001,2018/02/10
2017/11/10,290.0,3,DKU-aitndb-0001,2018/03/12
2017/11/10,198.0,1,DKU-hch7hw-0003,2018/01/23
2017/11/10,130.0,3,DKU-8wbqgk-0001,2018/02/24
2017/11/10,60.0,3,DKU-2ni6a0-0001,2018/02/08
2017/11/10,140.0,2,DKU-wkw4ej-0002,2018/02/14
2017/11/10,287.0,1,DKU-4brr7b-0002,2018/02/26
2017/11/10,228.0,3,DKU-srw4ah-0003,2018/02/15
2017/11/10,156.0,2,DKU-b06yam-0004,2018/04/03
2017/11/11,345.0,3,DKU-tb9i4j-0001,2018/02/06
2017/11/11,197.0,3,DKU-p6o2eg-0002,2018/03/02
2017/11/11,328.0,1,DKU-2kh3sz-0003,2018/02/14
2017/11/11,196.0,2,DKU-go0oy5-0003,2018/02/14
2017/11/11,293.0,3,DKU-vk7rpm-0003,2018/02/26
2017/11/11,365.0,2,DKU-6sq307-0002,2018/02/11
2017/11/12,190.0,1,DKU-ngwcgw-0002,2018/02/16
2017/11/12,187.0,3,DKU-hwkgdm-0002,2018/02/01
2017/11/12,106.0,2,DKU-9bloup-0003,2018/02/27
2017/11/12,110.0,1,DKU-77u9h4-0002,2018/02/14
2017/11/12,88.0,2,DKU-19ex5z-0003,2018/01/23
2017/11/13,180.0,2,DKU-m4r11m-0002,2018/02/09
2017/11/13,80.0,2,DKU-ves5et-0001,2018/02/02
2017/11/13,50.0,1,DKU-057o1a-0001,2018/02/04
2017/11/13,75.0,2,DKU-wxk68x-0001,2018/03/03
2017/11/14,406.0,3,DKU-pjyno2-0003,2018/02/13
2017/11/14,181.0,1,DKU-c5n3yb-0003,2018/02/25
2017/11/15,96.0,2,DKU-wkc9pi-0003,2018/01/16
2017/11/15,268.0,3,DKU-9ud75n-0003,2018/01/19
2017/11/15,220.0,1,DKU-dh55f1-0002,2018/02/23
2017/11/15,90.0,1,DKU-zeua2d-0002,2018/02/19
2017/11/15,125.0,2,DKU-0byylf-0002,2018/02/13
2017/11/15,292.0,3,DKU-lijfkk-0002,2018/02/22
2017/11/15,155.0,2,DKU-89ix1x-0001,2018/02/14
2017/11/15,200.0,3,DKU-4rv1gt-0001,2018/03/20
2017/11/15,275.0,1,DKU-m7vtbu-0001,2018/02/07
2017/11/16,75.0,3,DKU-50k6cc-0002,2018/02/23
2017/11/16,75.0,1,DKU-myx680-0002,2018/02/25
2017/11/16,193.0,1,DKU-o0v0z4-0003,2018/02/11
2017/11/16,115.0,2,DKU-g9frfj-0003,2018/03/16
2017/11/17,328.0,2,DKU-co4tkj-0003,2018/02/21
2017/11/17,115.0,2,DKU-1qxxwb-0001,2018/02/02
2017/11/17,75.0,3,DKU-nlvmza-0001,2018/01/28
2017/11/17,115.0,1,DKU-xaeh4q-0004,2018/02/07
2017/11/17,371.0,3,DKU-w8fc4z-0003,2018/02/17
2017/11/18,212.0,1,DKU-x72sf4-0003,2018/03/06
2017/11/18,127.0,1,DKU-674p86-0002,2018/02/07
2017/11/18,315.0,1,DKU-yduqg3-0001,2018/02/24
2017/11/18,109.0,2,DKU-r3dx0z-0004,2018/02/14
2017/11/18,153.0,1,DKU-7m9jpx-0003,2018/03/02
2017/11/20,152.0,1,DKU-0kh2dh-0002,2018/03/18
2017/11/20,120.0,1,DKU-imka64-0002,2018/02/23
2017/11/21,50.0,2,DKU-f96yg2-0001,2018/02/02
2017/11/21,117.0,2,DKU-6sv69v-0003,2018/02/02
2017/11/22,405.0,3,DKU-bw9rws-0003,2018/03/26
2017/11/22,105.0,2,DKU-tdxher-0001,2018/02/25
2017/11/22,90.0,3,DKU-b28p0l-0001,2018/02/16
2017/11/22,137.0,1,DKU-sl1saf-0004,2018/02/18
2017/11/22,230.0,3,DKU-18e2c4-0001,2018/03/31
2017/11/22,107.0,2,DKU-evvpbi-0002,2018/02/22
2017/11/23,65.0,2,DKU-d7em4d-0001,2018/03/25
2017/11/23,85.0,2,DKU-rlbbqt-0001,2018/02/17
2017/11/23,65.0,1,DKU-hifgld-0001,2018/02/26
2017/11/23,55.0,1,DKU-2zkdoc-0001,2018/02/27
2017/11/23,130.0,3,DKU-6b057y-0002,2018/02/03
2017/11/23,115.0,2,DKU-586v9j-0003,2018/02/12
2017/11/23,50.0,1,DKU-n8npo9-0001,2018/03/07
2017/11/23,465.0,3,DKU-f5py1l-0002,2018/03/14
2017/11/24,350.0,1,DKU-76no08-0005,2018/01/19
2017/11/24,230.0,3,DKU-x06kn8-0002,2018/03/09
2017/11/24,160.0,2,DKU-xdilhd-0001,2018/03/16
2017/11/24,105.0,1,DKU-dkmdkh-0002,2018/02/22
2017/11/24,175.0,3,DKU-oscbkx-0001,2018/03/18
2017/11/25,190.0,3,DKU-mp4xat-0001,2018/02/22
2017/11/25,70.0,2,DKU-505b5x-0001,2018/02/13
2017/11/25,306.0,2,DKU-rxbmi8-0003,2018/02/17
2017/11/26,125.0,3,DKU-w61qff-0001,2018/02/16
2017/11/26,98.0,2,DKU-sectrf-0003,2018/03/09
2017/11/26,197.0,2,DKU-ud9si5-0002,2018/02/27
2017/11/26,106.0,2,DKU-q2o3bt-0004,2018/02/26
2017/11/26,106.0,3,DKU-w3ucpq-0004,2018/03/24
2017/11/26,225.0,1,DKU-4kcmit-0005,2018/04/05
2017/11/26,115.0,1,DKU-e05tn0-0003,2018/03/10
2017/11/26,260.0,2,DKU-e6y6us-0005,2018/02/25
2017/11/26,150.0,3,DKU-kriu9c-0002,2018/03/19
2017/11/27,50.0,2,DKU-tqf3e9-0001,2018/02/06
2017/11/27,130.0,1,DKU-94stt6-0001,2018/02/12
2017/11/27,385.0,1,DKU-rs5sog-0003,2018/02/16
2017/11/27,75.0,1,DKU-0pnx10-0001,2018/02/23
2017/11/27,360.0,2,DKU-zsh9jn-0002,2018/03/11
2017/11/27,145.0,3,DKU-2lfr13-0002,2018/02/24
2017/11/27,150.0,1,DKU-jtn6w7-0001,2018/02/26
2017/11/28,65.0,3,DKU-jx3bs9-0001,2018/02/17
2017/11/28,50.0,2,DKU-0fkmi3-0001,2018/02/07
2017/11/30,110.0,3,DKU-54xue8-0002,2018/02/12
2017/12/01,147.0,3,DKU-pw87rg-0002,2018/03/24
2017/12/01,270.0,3,DKU-g5fpes-0001,2018/02/16
2017/12/01,475.0,2,DKU-d45mng-0003,2018/03/11
2017/12/01,70.0,1,DKU-szk8hq-0001,2018/03/09
2017/12/02,75.0,1,DKU-yonvhm-0001,2018/02/09
2017/12/02,100.0,1,DKU-kw869w-0003,2018/02/12
2017/12/02,185.0,3,DKU-mz69hp-0001,2018/03/05
2017/12/02,267.0,1,DKU-jw75fz-0002,2018/04/08
2017/12/03,105.0,3,DKU-4in685-0004,2018/02/27
2017/12/03,65.0,3,DKU-8dcxdy-0001,2018/04/18
2017/12/03,100.0,3,DKU-nlnak2-0002,2018/02/22
2017/12/03,50.0,2,DKU-8uonss-0001,2018/02/02
2017/12/03,55.0,1,DKU-d56jz2-0001,2018/02/19
2017/12/03,437.0,2,DKU-b2cjvd-0002,2018/03/19
2017/12/03,165.0,3,DKU-m4s364-0002,2018/04/04
2017/12/03,50.0,1,DKU-6db530-0001,2018/03/07
2017/12/04,252.0,1,DKU-jk9ji3-0003,2018/02/25
2017/12/04,80.0,3,DKU-76e43x-0002,2018/03/19
2017/12/04,127.0,3,DKU-idbgy0-0002,2018/02/20
2017/12/04,425.0,3,DKU-zzcf04-0001,2018/03/10
2017/12/04,102.0,1,DKU-8su1s9-0002,2018/02/10
2017/12/05,107.0,2,DKU-47q2nl-0002,2018/03/21
2017/12/05,98.0,1,DKU-8cyhi5-0003,2018/03/23
2017/12/05,95.0,2,DKU-3wqxe5-0001,2018/03/28
2017/12/05,385.0,1,DKU-ne3w4d-0001,2018/02/23
2017/12/05,195.0,3,DKU-8sxhl2-0001,2018/02/15
2017/12/05,485.0,2,DKU-pnqzlf-0002,2018/03/15
2017/12/06,135.0,2,DKU-mieiav-0002,2018/03/27
2017/12/06,75.0,2,DKU-x6wght-0001,2018/02/24
2017/12/06,460.0,1,DKU-wm2t6v-0002,2018/04/10
2017/12/06,205.0,2,DKU-i7t3am-0002,2018/03/02
2017/12/06,82.0,3,DKU-d8iypg-0002,2018/02/22
2017/12/06,55.0,2,DKU-j2lic0-0001,2018/02/21
2017/12/06,50.0,1,DKU-wuo8jj-0001,2018/03/18
2017/12/06,85.0,1,DKU-d90ncv-0001,2018/03/10
2017/12/07,50.0,1,DKU-spgi08-0001,2018/02/24
2017/12/07,165.0,3,DKU-harnwp-0001,2018/03/02
2017/12/08,60.0,1,DKU-rr8avs-0001,2018/03/16
2017/12/08,215.0,3,DKU-ubifkn-0002,2018/04/05
2017/12/08,295.0,1,DKU-xm7vo8-0001,2018/03/21
2017/12/08,95.0,2,DKU-1fb0gv-0001,2018/03/31
2017/12/09,87.0,3,DKU-kepdwg-0002,2018/03/02
2017/12/09,298.0,2,DKU-opek50-0003,2018/03/29
2017/12/09,50.0,3,DKU-cbmqqz-0001,2018/03/01
2017/12/09,145.0,3,DKU-bwrl2c-0001,2018/03/10
2017/12/10,180.0,1,DKU-8dxl4l-0002,2018/03/19
2017/12/11,297.0,1,DKU-2sc73g-0002,2018/04/17
2017/12/11,283.0,3,DKU-1rp32q-0003,2018/03/29
2017/12/11,159.0,3,DKU-9wkdjj-0004,2018/03/30
2017/12/11,160.0,3,DKU-gdl3mk-0001,2018/04/05
2017/12/11,75.0,3,DKU-ego6n0-0001,2018/02/20
2017/12/12,122.0,3,DKU-8f32e2-0003,2018/02/25
2017/12/12,257.0,2,DKU-b8x5ho-0003,2018/04/04
2017/12/12,230.0,2,DKU-hm4y7g-0002,2018/04/28
2017/12/12,105.0,2,DKU-1rprkl-0002,2018/03/19
2017/12/12,97.0,1,DKU-qy4slc-0002,2018/03/19
2017/12/12,222.0,3,DKU-a08uu4-0002,2018/03/09
2017/12/12,105.0,2,DKU-fbo5ig-0001,2018/02/19
2017/12/13,50.0,3,DKU-swubk6-0001,2018/03/23
2017/12/13,123.0,2,DKU-sib6i0-0003,2018/02/26
2017/12/13,140.0,3,DKU-ag1mwt-0001,2018/05/06
2017/12/14,100.0,2,DKU-21dpdm-0001,2018/03/04
2017/12/14,50.0,3,DKU-2soo3g-0001,2018/03/05
2017/12/14,70.0,2,DKU-15rcxb-0001,2018/02/25
2017/12/14,55.0,2,DKU-70w5nv-0001,2018/04/01
2017/12/14,87.0,2,DKU-fay1gc-0003,2018/03/18
2017/12/14,240.0,3,DKU-vqs9q9-0001,2018/03/27
2017/12/14,132.0,1,DKU-13e9ls-0002,2018/03/24
2017/12/15,115.0,1,DKU-qord8i-0001,2018/03/21
2017/12/15,112.0,2,DKU-060bpk-0002,2018/03/02
2017/12/15,50.0,1,DKU-i5huwl-0001,2018/03/12
2017/12/15,120.0,3,DKU-o3s73l-0001,2018/03/18
2017/12/15,80.0,2,DKU-avzdyx-0002,2018/02/05
2017/12/16,265.0,3,DKU-agm9to-0001,2018/04/01
2017/12/16,345.0,1,DKU-bn1bah-0004,2018/03/17
2017/12/16,50.0,3,DKU-2y49o9-0001,2018/04/11
2017/12/16,50.0,3,DKU-5gecpl-0001,2018/02/16
2017/12/17,280.0,3,DKU-pmiqlh-0001,2018/03/02
2017/12/17,195.0,3,DKU-m03qw0-0001,2018/03/25
2017/12/17,110.0,2,DKU-dnevob-0001,2018/03/30
2017/12/17,87.0,2,DKU-ueuxdr-0003,2018/03/31
2017/12/17,340.0,1,DKU-jf8hmp-0002,2018/03/23
2017/12/18,475.0,2,DKU-liagje-0002,2018/03/31
2017/12/18,175.0,2,DKU-86dwhi-0002,2018/05/02
2017/12/18,50.0,3,DKU-7w9rb9-0001,2018/03/01
2017/12/19,110.0,3,DKU-6szaif-0002,2018/04/30
2017/12/19,200.0,2,DKU-ylf75p-0002,2018/03/16
2017/12/19,100.0,1,DKU-tc2il2-0002,2018/03/20
2017/12/20,90.0,3,DKU-hycrsi-0001,2018/03/30
2017/12/21,75.0,1,DKU-qidie5-0002,2018/04/12
2017/12/21,355.0,1,DKU-ynvwbk-0003,2018/03/23
2017/12/21,187.0,3,DKU-kzlgh5-0002,2018/03/01
2017/12/22,130.0,1,DKU-e38hlr-0001,2018/04/09
2017/12/22,135.0,3,DKU-2hi45u-0001,2018/04/15
2017/12/22,300.0,2,DKU-7selmm-0004,2018/03/04
2017/12/23,259.0,1,DKU-7i5t2a-0005,2018/03/22
2017/12/23,115.0,1,DKU-buhe99-0001,2018/04/18
2017/12/23,270.0,1,DKU-x3q91x-0001,2018/04/02
2017/12/23,115.0,1,DKU-afhog4-0003,2018/03/26
2017/12/23,165.0,2,DKU-7dblui-0001,2018/03/08
2017/12/23,195.0,3,DKU-1hxvxo-0002,2018/02/19
2017/12/23,75.0,1,DKU-ojiqti-0002,2018/03/20
2017/12/24,110.0,3,DKU-ugdqru-0001,2018/04/22
2017/12/24,165.0,3,DKU-x795x4-0001,2018/02/27
2017/12/25,50.0,1,DKU-z2kmcz-0001,2018/03/24
2017/12/25,113.0,2,DKU-niil1d-0003,2018/03/28
2017/12/25,87.0,1,DKU-nllrrn-0003,2018/03/27
2017/12/25,110.0,3,DKU-y237a7-0001,2018/05/11
2017/12/25,85.0,1,DKU-ccobht-0001,2018/04/09
2017/12/26,50.0,2,DKU-t0vbt3-0001,2018/05/01
2017/12/26,80.0,3,DKU-lo3rbs-0001,2018/02/25
2017/12/26,75.0,2,DKU-kruaeh-0002,2018/02/23
2017/12/26,240.0,1,DKU-6h7gal-0002,2018/03/26
2017/12/27,85.0,3,DKU-okrr2r-0001,2018/04/18
2017/12/27,360.0,1,DKU-6dlgka-0004,2018/02/16
2017/12/27,271.0,2,DKU-os03wo-0003,2018/02/07
2017/12/27,105.0,3,DKU-a156c9-0001,2018/04/05
2017/12/27,117.0,2,DKU-as766k-0003,2018/03/29
2017/12/27,50.0,3,DKU-8ig0yw-0001,2018/03/17
2017/12/27,77.0,3,DKU-5xlsf5-0002,2018/04/13
2017/12/28,50.0,1,DKU-vzuw1k-0001,2018/03/20
2017/12/28,175.0,2,DKU-eee02g-0001,2018/03/17
2017/12/31,180.0,3,DKU-87jss3-0004,2018/04/01
2017/12/31,182.0,1,DKU-sucfr6-0002,2018/04/04
2018/01/01,485.0,2,DKU-i0ooug-0002,2018/05/05
2018/01/01,97.0,1,DKU-5aymw1-0003,2018/03/31
2018/01/01,93.0,1,DKU-ro3guq-0004,2018/03/02
2018/01/01,132.0,1,DKU-tctqqh-0002,2018/04/02
2018/01/01,240.0,1,DKU-kry5wm-0002,2018/04/03
2018/01/01,135.0,1,DKU-iq5k75-0003,2018/03/24
2018/01/01,93.0,2,DKU-thkqgj-0004,2018/04/07
2018/01/02,340.0,1,DKU-chcahk-0003,2018/05/10
2018/01/03,417.0,3,DKU-qj7aps-0003,2018/04/26
2018/01/04,177.0,3,DKU-ctismx-0002,2018/03/29
2018/01/04,75.0,3,DKU-nsgeqd-0002,2018/04/18
2018/01/04,85.0,3,DKU-cy5xl0-0002,2018/04/02
2018/01/04,107.0,2,DKU-riw45b-0002,2018/04/29
2018/01/04,85.0,3,DKU-ml3dv3-0002,2018/03/07
2018/01/04,305.0,3,DKU-j2d6w9-0002,2018/05/08
2018/01/04,90.0,3,DKU-xinzim-0003,2018/04/01
2018/01/05,146.0,3,DKU-r0tn8v-0004,2018/03/28
2018/01/05,94.0,3,DKU-njkl1q-0004,2018/04/11
2018/01/06,159.0,3,DKU-yogrys-0004,2018/04/11
2018/01/06,252.0,2,DKU-202ixu-0002,2018/04/03
2018/01/06,162.0,3,DKU-0w3ynj-0002,2018/04/13
2018/01/07,127.0,3,DKU-0kr7ck-0003,2018/03/28
2018/01/07,212.0,2,DKU-wdwbw2-0002,2018/05/03
2018/01/07,117.0,1,DKU-f3gtpl-0002,2018/04/03
2018/01/07,203.0,2,DKU-tr64st-0004,2018/04/08
2018/01/08,116.0,2,DKU-gslvxq-0005,2018/04/14
2018/01/08,119.0,2,DKU-w3jx0z-0005,2018/04/19
2018/01/08,240.0,3,DKU-w3i41u-0002,2018/04/13
2018/01/08,175.0,3,DKU-dfkvoe-0002,2018/04/14
2018/01/08,87.0,3,DKU-cd08pf-0003,2018/04/01
2018/01/09,232.0,3,DKU-yp0q6q-0002,2018/04/11
2018/01/10,210.0,1,DKU-i1frzn-0003,2018/03/23
2018/01/10,87.0,1,DKU-e2ktcr-0003,2018/04/22
2018/01/12,153.0,1,DKU-oikvot-0004,2018/04/07
2018/01/12,112.0,3,DKU-dovb1b-0002,2018/05/21
2018/01/12,178.0,1,DKU-reta0q-0003,2018/04/30
2018/01/14,107.0,1,DKU-g5kk80-0002,2018/05/04
2018/01/14,98.0,2,DKU-j1e5jf-0004,2018/04/22
2018/01/14,152.0,3,DKU-ev5m2e-0002,2018/03/13
2018/01/14,87.0,3,DKU-6pe54x-0003,2018/03/26
2018/01/15,152.0,3,DKU-mv6uhe-0002,2018/05/18
2018/01/15,512.0,2,DKU-23wujr-0004,2018/04/27
2018/01/16,80.0,1,DKU-u26mgr-0002,2018/03/28
2018/01/18,340.0,1,DKU-q97sf4-0004,2018/04/25
2018/01/18,387.0,3,DKU-iyy6x6-0003,2018/04/18
2018/01/19,157.0,1,DKU-lh62b7-0003,2018/03/19
2018/01/19,398.0,1,DKU-cwvb9o-0004,2018/05/11
2018/01/20,75.0,2,DKU-ymx3lp-0002,2018/04/22
2018/01/20,125.0,1,DKU-iynmnb-0004,2018/05/03
2018/01/20,193.0,3,DKU-xziopu-0003,2018/04/29
2018/01/20,132.0,1,DKU-cvc8vv-0003,2018/04/07
2018/01/21,233.0,2,DKU-7787t2-0003,2018/05/12
2018/01/21,87.0,2,DKU-oi2bsg-0003,2018/05/08
2018/01/21,236.0,1,DKU-4xfzr3-0003,2018/03/30
2018/01/21,97.0,3,DKU-ma8kak-0003,2018/02/27
2018/01/22,201.0,2,DKU-w992xs-0003,2018/05/14
2018/01/22,170.0,2,DKU-p9rhph-0002,2018/04/27
2018/01/22,240.0,2,DKU-45zfnv-0003,2018/05/05
2018/01/22,93.0,1,DKU-fahx8f-0004,2018/04/04
2018/01/22,157.0,1,DKU-cn7ata-0003,2018/05/09
2018/01/23,144.0,3,DKU-a7bi6t-0004,2018/04/08
2018/01/23,165.0,1,DKU-g1p2v7-0005,2018/04/05
2018/01/23,135.0,2,DKU-oxgnk1-0003,2018/03/16
2018/01/24,97.0,3,DKU-gcsij3-0003,2018/03/23
2018/01/24,108.0,3,DKU-ndxqb7-0004,2018/04/24
2018/01/24,217.0,1,DKU-lvzh7m-0002,2018/04/17
2018/01/25,260.0,3,DKU-wal9qi-0004,2018/05/16
2018/01/25,603.0,2,DKU-2obwtz-0003,2018/05/09
2018/01/25,110.0,1,DKU-q4k637-0002,2018/04/28
2018/01/25,117.0,1,DKU-4da77p-0003,2018/04/07
2018/01/25,121.0,1,DKU-c93lj9-0003,2018/04/19
2018/01/26,157.0,3,DKU-29ifpg-0002,2018/04/24
2018/01/26,223.0,3,DKU-qulpy4-0004,2018/04/05
2018/01/26,75.0,2,DKU-zftntf-0002,2018/04/26
2018/01/27,107.0,1,DKU-dsy3f6-0002,2018/04/24
2018/01/31,117.0,1,DKU-g9kihg-0002,2018/04/18
2018/01/31,245.0,3,DKU-hpy027-0003,2018/06/10
2018/01/31,172.0,2,DKU-hl97bx-0003,2018/05/02
2018/02/01,75.0,2,DKU-v3n3gc-0002,2018/04/19
2018/02/01,170.0,1,DKU-wsz9jy-0002,2018/06/04
2018/02/02,265.0,2,DKU-18sone-0002,2018/05/20
2018/02/02,151.0,3,DKU-7c5d05-0003,2018/05/11
2018/02/02,87.0,2,DKU-jo8spk-0003,2018/04/01
2018/02/02,148.0,3,DKU-dbszu1-0004,2018/04/18
2018/02/03,256.0,1,DKU-4ine87-0003,2018/04/21
2018/02/03,137.0,2,DKU-ljqaq0-0002,2018/05/29
2018/02/03,152.0,1,DKU-fl4iv5-0003,2018/03/24
2018/02/03,75.0,2,DKU-r7unez-0002,2018/04/17
2018/02/03,130.0,3,DKU-ob5pfc-0002,2018/04/19
2018/02/03,206.0,1,DKU-b1rmat-0003,2018/05/06
2018/02/04,246.0,1,DKU-mayu7q-0003,2018/07/04
2018/02/04,201.0,1,DKU-nrkosl-0003,2018/05/03
2018/02/04,201.0,3,DKU-15icpq-0004,2018/05/25
2018/02/04,123.0,3,DKU-yaq8bn-0005,2018/05/07
2018/02/04,205.0,2,DKU-1m20r9-0002,2018/06/12
2018/02/04,75.0,3,DKU-tn5b9l-0002,2018/05/08
2018/02/05,125.0,3,DKU-qxwtkh-0002,2018/04/23
2018/02/05,180.0,1,DKU-00gtxw-0002,2018/05/18
2018/02/06,157.0,2,DKU-uvn8v5-0002,2018/05/15
2018/02/06,93.0,1,DKU-mv1dpa-0004,2018/05/17
2018/02/06,152.0,3,DKU-va7unp-0002,2018/04/27
2018/02/06,227.0,3,DKU-vxe3d9-0002,2018/06/02
2018/02/07,132.0,1,DKU-r7h746-0003,2018/04/26
2018/02/07,134.0,3,DKU-92jr77-0004,2018/05/30
2018/02/07,301.0,2,DKU-v7soap-0003,2018/04/20
2018/02/07,115.0,2,DKU-9q52o4-0003,2018/04/28
2018/02/07,130.0,3,DKU-i49pbc-0002,2018/05/11
2018/02/07,127.0,1,DKU-klejxx-0003,2018/04/17
2018/02/07,117.0,1,DKU-w9uu1l-0002,2018/05/11
2018/02/08,168.0,3,DKU-uew9rb-0004,2018/04/09
2018/02/08,82.0,1,DKU-eeoccs-0002,2018/04/30
2018/02/08,75.0,2,DKU-5vv0e9-0002,2018/04/15
2018/02/09,75.0,2,DKU-0oxbxu-0002,2018/05/23
2018/02/09,257.0,2,DKU-r0ofdq-0002,2018/05/19
2018/02/10,302.0,3,DKU-gy2ait-0004,2018/05/22
2018/02/10,125.0,1,DKU-vuckzv-0003,2018/05/11
2018/02/10,182.0,1,DKU-jf67ln-0003,2018/05/20
2018/02/10,158.0,3,DKU-hs62ey-0003,2018/05/25
2018/02/10,175.0,3,DKU-imc478-0004,2018/04/19
2018/02/10,422.0,1,DKU-svp4ww-0003,2018/04/15
2018/02/10,238.0,2,DKU-80gn3g-0003,2018/05/14
2018/02/11,85.0,3,DKU-9rcpbh-0002,2018/06/23
2018/02/11,121.0,1,DKU-zsapck-0003,2018/05/10
2018/02/11,211.0,1,DKU-8glp9e-0003,2018/06/19
2018/02/11,175.0,3,DKU-ui1btx-0002,2018/04/24
2018/02/11,165.0,2,DKU-ak0d3z-0002,2018/05/10
2018/02/11,160.0,1,DKU-wv6qqs-0002,2018/05/26
2018/02/12,150.0,2,DKU-hck34b-0002,2018/05/09
2018/02/12,75.0,2,DKU-r9zrza-0002,2018/05/08
2018/02/12,90.0,3,DKU-ntg2yh-0003,2018/04/29
2018/02/12,135.0,2,DKU-3d2uou-0003,2018/05/09
2018/02/12,302.0,1,DKU-a3nf4k-0002,2018/06/07
2018/02/12,315.0,3,DKU-g8d8bi-0002,2018/04/24
2018/02/13,236.0,1,DKU-nvxd0w-0003,2018/05/16
2018/02/13,482.0,2,DKU-k1g2a6-0002,2018/06/27
2018/02/13,210.0,3,DKU-fnv1ci-0002,2018/04/30
2018/02/13,408.0,2,DKU-4954u5-0004,2018/05/18
2018/02/15,358.0,3,DKU-t026v1-0003,2018/05/24
2018/02/15,285.0,3,DKU-h6oci5-0002,2018/05/25
2018/02/15,82.0,1,DKU-9yw65k-0002,2018/07/03
2018/02/15,105.0,3,DKU-c2grdl-0002,2018/05/30
2018/02/16,87.0,3,DKU-ndr80a-0003,2018/05/16
2018/02/16,137.0,2,DKU-pa5y1o-0003,2018/05/07
2018/02/17,190.0,3,DKU-hmp6k8-0003,2018/04/19
2018/02/17,93.0,1,DKU-7xp0dc-0004,2018/06/09
2018/02/17,100.0,2,DKU-dn1dw1-0002,2018/04/13
2018/02/18,110.0,2,DKU-zkwiof-0002,2018/05/06
2018/02/18,97.0,1,DKU-r1beaf-0002,2018/05/09
2018/02/18,122.0,1,DKU-pwb2ac-0003,2018/05/17
2018/02/18,187.0,3,DKU-dj5y4p-0003,2018/06/01
2018/02/19,82.0,2,DKU-h2takn-0002,2018/05/26
2018/02/19,75.0,2,DKU-ahrnon-0002,2018/06/14
2018/02/20,352.0,1,DKU-hjxgek-0002,2018/07/09
2018/02/20,87.0,3,DKU-511mro-0003,2018/05/26
2018/02/20,262.0,1,DKU-l8hagx-0003,2018/05/26
2018/02/20,130.0,3,DKU-1z8gqi-0003,2018/04/26
2018/02/21,175.0,1,DKU-boeven-0002,2018/07/01
2018/02/21,93.0,1,DKU-lc4gm7-0003,2018/05/21
2018/02/21,87.0,1,DKU-rtf5q2-0003,2018/05/03
2018/02/21,177.0,3,DKU-ipm1de-0002,2018/05/05
2018/02/21,108.0,3,DKU-ocp0dd-0003,2018/05/21
2018/02/21,195.0,2,DKU-hr0jfk-0002,2018/05/21
2018/02/21,248.0,3,DKU-94joti-0003,2018/05/15
2018/02/22,109.0,3,DKU-2w3xjz-0005,2018/05/30
2018/02/22,397.0,3,DKU-p9bi1l-0002,2018/06/02
2018/02/23,185.0,1,DKU-ccl5am-0002,2018/06/24
2018/02/23,136.0,1,DKU-mrl071-0003,2018/05/04
2018/02/23,151.0,3,DKU-wo1d2c-0003,2018/05/17
2018/02/23,75.0,3,DKU-498x6k-0002,2018/04/20
2018/02/24,82.0,3,DKU-pyaedb-0002,2018/05/25
2018/02/24,125.0,3,DKU-jccpxb-0003,2018/05/15
2018/02/25,242.0,3,DKU-7v3amp-0003,2018/06/27
2018/02/25,192.0,1,DKU-5ob3ao-0003,2018/06/03
2018/02/25,110.0,2,DKU-aadts3-0002,2018/07/16
2018/02/26,377.0,2,DKU-fvzx37-0003,2018/05/23
2018/02/26,236.0,2,DKU-exayb1-0003,2018/06/03
2018/02/26,180.0,2,DKU-ureqq1-0002,2018/05/28
2018/02/26,87.0,1,DKU-s2m3km-0002,2018/05/25
2018/02/26,247.0,3,DKU-qbv8fk-0003,2018/06/02
2018/02/26,211.0,1,DKU-qfuian-0003,2018/06/06
2018/02/26,317.0,1,DKU-wnftxb-0004,2018/05/21
2018/02/27,400.0,3,DKU-d4yjyl-0002,2018/06/12
2018/02/27,147.0,2,DKU-ejqmzo-0002,2018/06/05
2018/02/28,180.0,3,DKU-guib1f-0004,2018/07/02
2018/02/28,75.0,1,DKU-fknn9r-0002,2018/05/31
2018/02/28,280.0,2,DKU-dcr9pz-0002,2018/06/13
2018/03/01,274.0,1,DKU-pol0f6-0004,2018/07/08
2018/03/01,222.0,1,DKU-f97cxp-0002,2018/07/05
